1948	1	NaN
1948	2	NaN
1948	3	NaN
1948	4	NaN
1948	5	NaN
1948	6	NaN
1948	7	NaN
1948	8	NaN
1948	9	NaN
1948	10	NaN
1948	11	NaN
1948	12	NaN
1949	1	NaN
1949	2	NaN
1949	3	NaN
1949	4	NaN
1949	5	NaN
1949	6	NaN
1949	7	NaN
1949	8	NaN
1949	9	NaN
1949	10	NaN
1949	11	NaN
1949	12	NaN
1950	1	27.030
1950	2	27.150
1950	3	27.060
1950	4	27.290
1950	5	27.590
1950	6	27.970
1950	7	27.830
1950	8	27.720
1950	9	27.660
1950	10	27.440
1950	11	27.350
1950	12	27.300
1951	1	27.360
1951	2	27.270
1951	3	27.960
1951	4	28.490
1951	5	29.040
1951	6	28.740
1951	7	28.820
1951	8	28.530
1951	9	28.620
1951	10	28.710
1951	11	28.740
1951	12	28.530
1952	1	28.350
1952	2	28.080
1952	3	28.100
1952	4	28.520
1952	5	28.690
1952	6	28.470
1952	7	28.240
1952	8	28.090
1952	9	28.550
1952	10	28.250
1952	11	28.280
1952	12	28.300
1953	1	28.310
1953	2	28.260
1953	3	28.100
1953	4	28.530
1953	5	28.920
1953	6	29.180
1953	7	29.020
1953	8	28.830
1953	9	28.610
1953	10	28.910
1953	11	28.910
1953	12	28.740
1954	1	28.300
1954	2	28.160
1954	3	27.890
1954	4	28.200
1954	5	28.400
1954	6	28.320
1954	7	28.000
1954	8	27.760
1954	9	27.610
1954	10	27.540
1954	11	27.530
1954	12	27.610
1955	1	27.600
1955	2	27.300
1955	3	27.370
1955	4	27.820
1955	5	28.030
1955	6	28.080
1955	7	28.140
1955	8	27.940
1955	9	27.710
1955	10	27.220
1955	11	26.790
1955	12	27.200
1956	1	27.180
1956	2	27.270
1956	3	27.490
1956	4	27.720
1956	5	28.110
1956	6	28.220
1956	7	28.070
1956	8	27.670
1956	9	27.710
1956	10	27.920
1956	11	28.020
1956	12	28.090
1957	1	28.030
1957	2	28.100
1957	3	28.330
1957	4	28.860
1957	5	29.150
1957	6	28.830
1957	7	28.730
1957	8	28.910
1957	9	28.960
1957	10	29.120
1957	11	29.120
1957	12	29.080
1958	1	29.260
1958	2	29.280
1958	3	29.040
1958	4	29.040
1958	5	29.210
1958	6	29.130
1958	7	28.890
1958	8	28.530
1958	9	28.500
1958	10	28.680
1958	11	28.790
1958	12	28.760
1959	1	28.630
1959	2	28.380
1959	3	28.480
1959	4	28.750
1959	5	28.850
1959	6	28.390
1959	7	28.300
1959	8	28.270
1959	9	28.190
1959	10	28.210
1959	11	28.120
1959	12	28.070
1960	1	27.770
1960	2	27.490
1960	3	27.770
1960	4	28.080
1960	5	28.520
1960	6	28.350
1960	7	28.310
1960	8	28.190
1960	9	28.320
1960	10	28.330
1960	11	28.370
1960	12	28.360
1961	1	27.940
1961	2	27.850
