300.52	1825.50
306.56	1822.50
322.36	1821.50
327.21	1822.70
332.77	1820.80
342.98	1821.00
351.00	1825.40
358.23	1826.10
365.65	1824.10
373.08	1824.50
385.56	1822.10
407.64	1821.30
414.26	1818.40
437.15	1815.80
442.17	1815.60
452.84	1811.30
470.87	1809.80
485.27	1807.80
490.99	1809.00
503.01	1807.80
522.26	1812.00
528.85	1810.80
534.90	1812.80
544.01	1809.10
548.91	1810.30
555.73	1811.50
569.67	1810.80
578.24	1808.90
581.22	1807.80
592.53	1806.80
605.48	1804.00
623.49	1798.00
635.00	1796.50
639.49	1797.30
649.20	1796.90
656.37	1794.30
687.34	1791.00
731.88	1786.50
759.01	1783.00
776.40	1782.40
785.69	1784.90
809.32	1790.80
814.60	1790.80
819.18	1789.60
826.30	1789.60
832.75	1792.50
841.28	1792.80
844.28	1791.70
857.25	1793.10
869.64	1800.30
884.01	1806.90
893.51	1809.40
904.17	1812.90
