60.771721	2063.62185
76.745156	2062.749622
80.59415	2064.289599
97.945943	2064.911224
112.768831	2067.463084
136.728314	2067.786391
163.388583	2067.374484
168.214433	2068.707696
185.739201	2067.858551
204.009412	2070.663428
211.421011	2071.560172
223.142837	2070.159103
239.460694	2070.068251
257.732357	2069.33406
264.97167	2070.023964
282.840813	2070.071099
300.134979	2071.106378
328.690437	2072.877787
339.77931	2073.72881
362.934941	2072.719168
395.284096	2070.767911
426.024631	2068.37991
447.57201	2066.037267
461.362103	2065.095953
483.542349	2060.708046
516.754955	2054.873063
