305.834567	1538.705729
315.139324	1545.759355
319.79248	1547.528669
326.514723	1547.781856
331.85665	1551.136414
340.704877	1551.137039
352.197473	1547.990436
372.30831	1545.212024
395.0606	1545.879873
409.252928	1544.318656
420.743148	1546.54793
433.954914	1553.601832
441.24933	1559.253911
448.372821	1561.643693
460.780031	1569.088093
466.178723	1574.004876
472.669405	1578.186573
484.963521	1581.518648
504.957038	1584.185026
511.967689	1581.888138
520.009907	1585.564521
529.088679	1583.93402
537.248745	1580.970972
548.050081	1581.867715
557.87373	1584.877982
568.099561	1587.911251
578.155543	1585.246997
586.657064	1589.704522
608.205591	1584.008534
	
