%This is date, month, maximum snow depth, and total snowfall for the month.

1940	9	-9999	-9999
1940	10	305	355
1940	11	813	1535
1940	12	1575	1219
1941	1	2540	1892
1941	2	2413	685
1941	3	2286	737
1941	4	2057	964
1941	5	1168	559
1941	6	0	0
1941	7	-9999	-9999
1941	8	-9999	-9999
1941	9	0	13
1941	10	127	253
1941	11	457	684
1941	12	1626	2460
1942	1	1727	1143
1942	2	2667	2617
1942	3	2997	1625
1942	4	2743	1518
1942	5	2667	559
1942	6	1346	467
1942	7	0	-9999
1942	8	-9999	-9999
1942	9	-9999	-9999
1942	10	330	228
1942	11	1575	2630
1942	12	3099	3378
1943	1	3759	1980
1943	2	4674	1834
1943	3	5156	2249
1943	4	5131	761
1943	5	4166	279
1943	6	3277	3
1943	7	1524	0
1943	8	-9999	0
1943	9	-9999	0
1943	10	584	964
1944	1	2337	-9999
1944	2	3073	-9999
1944	3	3124	-9999
1944	4	3150	-9999
1944	5	2413	-9999
1944	6	762	0
1944	7	-9999	0
1944	8	-9999	0
1944	9	102	127
1944	10	0	0
1944	11	1067	482
1944	12	1016	939
1945	1	1702	1371
1945	2	2921	-9999
1945	3	3835	305
1945	4	4572	-9999
1945	5	3556	-9999
1945	7	-9999	0
1945	8	-9999	0
1945	9	0	0
1945	10	305	0
1945	11	2286	915
1945	12	2743	76
1946	1	5080	-9999
1946	2	5639	-9999
1946	3	5918	-9999
1946	5	5055	0
1946	6	3150	-9999
1946	7	1397	0
1946	8	-9999	0
1946	9	102	102
1946	10	610	1142
1946	11	1473	1524
1946	12	3124	3228
1947	1	4369	3224
1947	2	4801	1092
1947	3	5182	1931
1947	4	5055	1168
1947	5	3861	76
1947	6	1676	0
1947	7	-9999	0
1948	2	5029	3251
1948	6	4267	0
1948	7	1270	0
1948	8	0	0
1948	9	203	356
1948	10	229	419
1948	11	2515	4752
1948	12	4420	4292
1949	7	1422	0
1949	8	0	0
1949	9	102	0
1949	10	381	25
1949	11	356	0
1950	6	4318	0
1950	8	279	0
1950	9	25	76
1950	10	610	686
1950	11	1372	228
1950	12	1702	1849
1951	1	3937	3886
1951	2	4166	2444
1951	3	5232	3354
1951	4	4851	246
1951	5	3810	173
1951	6	2464	0
1951	7	0	0
1951	8	0	152
1951	9	0	0
1951	10	813	865
1951	11	1702	353
1952	4	4902	571
1952	5	3886	389
1952	6	2337	140
1952	7	711	0
1952	8	0	0
1952	9	0	0
1952	10	0	76
1952	11	254	266
1952	12	1524	813
1953	1	3150	-9999
1953	2	4013	-9999
1953	4	4902	89
1953	5	4115	545
1953	6	3277	25
1953	7	1905	0
1953	8	0	0
1953	9	0	25
1953	10	127	114
1953	11	660	1422
1953	12	2591	978
1954	1	4978	-9999
1954	2	5613	-9999
1954	3	5715	-9999
1954	4	6502	-9999
1954	5	5588	-9999
1954	6	3353	165
1954	7	3023	0
1954	8	0	0
1954	9	0	0
1954	10	152	309
1954	11	559	1130
1954	12	2286	3765
1955	1	2794	2562
1955	2	4394	3327
1955	3	5791	3645
1955	4	6172	2950
1955	5	5842	701
1955	6	4877	102
1955	7	2819	59
1955	8	406	0
1955	9	51	186
1955	10	762	1250
1955	11	2261	1854
1955	12	3454	2870
1956	1	5182	5143
1956	2	6350	3785
1956	3	9322	4762
1956	4	8331	673
1956	5	6579	165
1956	6	4826	242
1956	7	3251	0
1956	8	0	13
1956	9	0	0
1956	10	1219	1962
1956	11	1372	1018
1956	12	2184	2733
1957	1	3099	2780
1957	2	4013	2742
1957	3	4724	3123
1957	4	4648	1066
